sr. no.,username,user id,access hash,name,group,group id,status
2419,cryptoleads4,858703843,9221566370452710077,Cryptoleads 4,Klever,1488840650,2
2420,,1330513112,2670748852200579464,Armando Cruz,Klever,1488840650,2
2421,codeNext,985987536,7150438910846640697,codeNext,Klever,1488840650,2
2422,Chetan5555,506299546,-7168813137764763116,chetan arora,Klever,1488840650,2
2423,,1383215451,-7426835074492457086,Martina Čepić,Klever,1488840650,2
2424,,1317079367,-186599839304312123,carmela,Klever,1488840650,2
2425,,1101550339,3949455086627688096,Samantha Cruz,Klever,1488840650,2
2426,Cyprian05,1157706216,-8212186568097967573,Cyprian,Klever,1488840650,2
2427,Cryptohunter66,775672561,-7259105283827109042,Cryptohunter66,Klever,1488840650,2
2428,michaelian56,886722112,1902198298583700110,camile69,Klever,1488840650,2
2429,marycarolizo,1009863559,-1562743846467531531,Mary Corolizo,Klever,1488840650,2
2430,,1179313986,-5771833416341954684,Chang Moi,Klever,1488840650,2
2431,,1187694552,3964957920743798252,cryptobelle🤑,Klever,1488840650,2
2432,,1096258284,-7388644282593858643,CryptoBoss1,Klever,1488840650,2
2433,codersk,975197667,6183771973573087868,Coder,Klever,1488840650,2
2434,Chomsky7,1017747606,5309014228871311183,Chomsky,Klever,1488840650,2
2435,,1159502409,5033796425292654720,Claudenilson Batista,Klever,1488840650,2
2436,Saragi,795669313,7498910820789285750,론 | Chômage,Klever,1488840650,2
2437,CoV24,988066420,-3513806582828496291,Co24,Klever,1488840650,2
2438,starrsh,1020301025,1963503743219969708,Crypto🇿🇦🇿🇦🇿🇦,Klever,1488840650,2
2439,Charlescyril,1093202499,4271429807938441957,Charles Cyril,Klever,1488840650,2
2440,Benmore02,1179811645,-6780242113502651985,Bento,Klever,1488840650,2
2441,arietris72,635746850,-2209576269353217455,Arietris Bœitenzorg,Klever,1488840650,2
2442,AlexBermejo,895335702,3852523832534935342,Alex Bermejo,Klever,1488840650,2
2443,bitjunkyipro,542011438,-2208079630193846115,bonnie B,Klever,1488840650,2
2444,Badrugts,499703394,4055892362099738881,Badruddin .,Klever,1488840650,2
2445,basbug31,539134583,5192320800239267191,Selahattin Baş,Klever,1488840650,2
2446,bnextomoon,852814110,1215460604687062964,bnEx admin,Klever,1488840650,2
2447,bayutelegram,1325448941,-1944111530394759932,Bayu,Klever,1488840650,2
2448,Ay_smallz,1121710817,5610103179659835533,Barnabas Ayo,Klever,1488840650,2
2449,Bami11115,1303166057,-8328310404017962386,@Bami11115,Klever,1488840650,2
2450,Bred0927,386915361,-3336251287068403939,Ярослав Малашкевич,Klever,1488840650,2
2451,,1272258978,6644188867040437343,Brikz,Klever,1488840650,2
2452,BTC618,1109981948,3637107529855474171,33630 劉,Klever,1488840650,2
2453,Birukwass,355319961,-4770222067836328016,Semira,Klever,1488840650,2
2454,bengazy30,442519974,-631236955098682546,Benjamin,Klever,1488840650,2
2455,AddisonBurgess,934783809,-1289369594675350890,Addison Burgess,Klever,1488840650,2
2456,S0r1a,1346305097,3622495169859271121,Sarah Borquaye,Klever,1488840650,2
2457,,1362344388,-5332615711707394205,Bukky,Klever,1488840650,2
2458,Bellamarthins,1330331220,4445047070506256184,Bella Marthins,Klever,1488840650,2
2459,BillyBitcoinz,284373885,-544076005670684900,Billy Bag Boy,Klever,1488840650,2
2460,MrSims,970214326,-819843450086490663,Brilay Simmons,Klever,1488840650,2
2461,bloodseeker01,1305469668,1378059327702602658,Bloodseeker,Klever,1488840650,2
2462,alemuddin1991,748401449,5885983785571240761,Alemuddin Bagban,Klever,1488840650,2
2463,badrxan0,767434815,-6381862071500941227,محمد ألمانيا,Klever,1488840650,2
2464,BaputiSupport,897417857,-8750083690146979777,Baputi Support,Klever,1488840650,2
2465,Bian6989,696837426,2616158638541365238,Bian,Klever,1488840650,2
2466,BitcoinBetlog,800584420,-5701402056239245202,BitcoinBetlog,Klever,1488840650,2
2467,Mentor_09,904830946,7486917829313343301,Babatunde,Klever,1488840650,2
2468,bestuserof,149587054,-2153748670196285017,Нуртас Ж.,Klever,1488840650,2
2469,Berylmoreton,536029778,-2069666654683272715,Beryl,Klever,1488840650,2
2470,,860575198,8591081157539039047,Blessing Bright,Klever,1488840650,2
2471,bojangbugabi,817869520,-1107249778817123450,Amy,Klever,1488840650,2
2472,BunmiCharles,939497751,-7804648707128173306,Bunmi,Klever,1488840650,2
2473,Bossayang,231392824,8143208580734356138,BossBrian,Klever,1488840650,2
2474,Bilalahmad9,1225476755,-4479981834403790420,Bilal Ahmad,Klever,1488840650,2
2475,akshay7776,1146297282,9043989897991181783,Akshay,Klever,1488840650,2
2476,,1095002777,5348310712923745999,Afee,Klever,1488840650,2
2477,,1191817682,7967521639340662286,Abdulrahman,Klever,1488840650,2
2478,,1167436476,-234221688377888900,Æ Å,Klever,1488840650,2
2479,,967682029,2832787639675716926,Ahmad Abdullah,Klever,1488840650,2
2480,Aiyubwali01,1065119645,-4017662697596683955,Aiyubwali 01,Klever,1488840650,2
2481,Angie1773,1126014729,4591912682256299547,Angie Allison,Klever,1488840650,2
2482,Alakew,795246035,-6984288136419538229,Andualem,Klever,1488840650,2
2483,,1079706056,614477755693857149,Athar,Klever,1488840650,2
2484,,1086969093,4786881161557126185,Aara,Klever,1488840650,2
2485,Aeshichh,1097371415,5641575701479664958,Aeshich,Klever,1488840650,2
2486,awiksan,894304791,860596329838856753,ari,Klever,1488840650,2
2487,,963184892,-2211881236936903277,Ariel,Klever,1488840650,2
2488,Amirasl123,743688469,5689538062033963736,Amir Aslam,Klever,1488840650,2
2489,abak4761,695392417,-1885511737593441830,ABK47,Klever,1488840650,2
2490,,1138267453,1974440062040222318,Amal,Klever,1488840650,2
2491,Alextrans,230893739,-8335916539446794617,Alexey Aliev,Klever,1488840650,2
2492,Aanki00,337867885,364363991589421280,Andrey,Klever,1488840650,2
2493,AndrewLee131419,540438643,-2589659335589718256,Andrew李王子,Klever,1488840650,2
2494,apoetz,605693056,-2586639546520833667,Apoet,Klever,1488840650,1
2495,,818413869,-544317747046667815,A_A,Klever,1488840650,2
2496,,762426622,-2025421116022114302,arjun,Klever,1488840650,2
2497,,778838717,-1314783469574535728,Tihomir Bedekovic,Klever,1488840650,2
2498,setajam3,1012568001,7581118820987222857,setajam 3,Klever,1488840650,2
2499,,613626260,5754914100853241686,Sonu Shah,Klever,1488840650,2
2500,,677281124,5649717301926391559,Shahul,Klever,1488840650,2
2501,santoshjeena,1161797463,4828110407920928005,santosh singh,Klever,1488840650,2
2502,Sergey65s,230896201,-6510467038447102430,Sergey Saba,Klever,1488840650,1
2503,syfgo,868050378,-3321092997011703561,MARK,Klever,1488840650,2
2504,Sakib5678,929322837,4405423047307662758,Shakib,Klever,1488840650,2
2505,Sakthi1984,1135896441,2697919445812114871,Sakthivel Shanmugam,Klever,1488840650,2
2506,saysend,1300244941,110115064426267161,Saysend,Klever,1488840650,2
2507,awan9997,721372738,3787919542707297942,safri awan,Klever,1488840650,2
2508,andrifingosrg,1237292132,-63788372201002213,Andri Satyono,Klever,1488840650,2
2509,,652871217,8061107275802830631,Sani Abdullahi,Klever,1488840650,2
2510,Sten1ch,918129425,6909574565905635443,Sten1ch,Klever,1488840650,2
2511,,1012659425,-1239866764407497600,Sasha,Klever,1488840650,2
2512,,1111813672,2764740738013480926,Sympathy Monteno Monteno,Klever,1488840650,2
2513,,1252997752,-6138238229824391311,Sunset Michael,Klever,1488840650,2
2514,asalo24,413328706,-2853227538326479837,Aarto Salo,Klever,1488840650,2
2515,aminsetiawan,257601101,333204496803641403,A-Se,Klever,1488840650,2
2516,,168006710,5573865849545126445,S,Klever,1488840650,2
2517,Stoa02,365203148,-7772462040021946515,Stoa10,Klever,1488840650,2
2518,,466978384,5848395698412084743,Sem,Klever,1488840650,2
2519,Alexsmith76,1061392203,-459770610410602723,Alex Smith,Klever,1488840650,2
2520,Sunnysmartt,325173177,8748498739703126061,Sunnysmart,Klever,1488840650,2
2521,Smithsalvadore,834993502,-4298658187998398597,Smith,Klever,1488840650,2
2522,SULIS134,883538302,-4660129077168713657,Sulis Setiyo,Klever,1488840650,2
2523,Samuel4368,1336478336,-2358872848900993351,Samuel,Klever,1488840650,2
2524,,846709283,-3586280336837892699,Ashraf Suleimanov 🦆,Klever,1488840650,2
2525,Soundryasl,1001692398,8127503679092947518,Sou,Klever,1488840650,2
2526,,1065389751,-5549654288829779353,Adrik Sergei,Klever,1488840650,2
2527,Sukamarth,1083816946,4965487345032326611,Sukamarth,Klever,1488840650,2
2528,ShinShana,1201965977,-5145908597372244896,shin shana,Klever,1488840650,2
2529,,1199520657,7819007431620113067,States Moemba,Klever,1488840650,2
2530,,1287851075,-8207829197655276744,Sadin,Klever,1488840650,2
2531,ScottSamantha,1292144526,5736002193082613429,Samantha S,Klever,1488840650,2
2532,Roam455,1017891074,1954919018279808450,Roam Clanos,Klever,1488840650,2
2533,,900335394,-5227387907556898917,Anup Rana,Klever,1488840650,2
2534,Ranakhaq786,914966997,-6753609589953698972,Rana Khan,Klever,1488840650,2
2535,Rajasingh,474664067,-7547563717841499798,Rajasingh,Klever,1488840650,2
2536,,412451535,-2941637934139971919,Rashed bamhdy,Klever,1488840650,2
2537,rifaatalsaadi,541166667,4914621278617900528,Rifaat Alsaadi,Klever,1488840650,2
2538,rida678,958262775,5124230507805206154,alina rida,Klever,1488840650,2
2539,Raw7195,834791793,-5034283666960437966,Rock,Klever,1488840650,2
2540,RobyMaglions,606769429,3904659924581901300,Roby Maglions,Klever,1488840650,2
2541,merr67p,405603867,4215048619405104352,Merry👸🏽❤️🌳❤️,Klever,1488840650,2
2542,Matgba,430460725,-2477877379761743543,Matthew Ayegba,Klever,1488840650,2
2543,milanseedorf,563946376,-8167084967247118559,milanseedorf,Klever,1488840650,2
2544,Marlo555,434677495,-5132778076195979517,Marlo,Klever,1488840650,2
2545,martin14900,938869901,7446791794431361990,martin14,Klever,1488840650,2
2546,,1235263076,5790229475865751586,Mark Anderson,Klever,1488840650,2
2547,,1362695538,-837650380802280864,Malik Magallanes,Klever,1488840650,2
2548,ahmadyeladawi,985488447,8483478214280007355,Mody Adawy,Klever,1488840650,2
2549,,1310433756,3188830366297458690,Mill,Klever,1488840650,2
2550,,467670561,-3340179703761218400,Ahmed Mekawy,Klever,1488840650,2
2551,micshun,374748010,4767407755082429104,Mic,Klever,1488840650,2
2552,myusufwi,322433121,56950083495797593,m,Klever,1488840650,2
2553,MuAnsh,258203934,-3432191281682724006,Muhardani Anshar,Klever,1488840650,2
2554,,800240965,-2923876605204883799,Marie Andersen,Klever,1488840650,2
2555,,966355554,-1387043879455661894,Michael,Klever,1488840650,2
2556,Malikatif1,1364816476,1593241336277005205,Malik Atif,Klever,1488840650,2
2557,MQuick007,1239940761,-221528689982544507,M.M,Klever,1488840650,1
2558,Abknice1,1077267241,-7912804292521273590,Abubakar Mohammed,Klever,1488840650,2
2559,Monil555,1224771742,6243440865473126617,Monil,Klever,1488840650,2
2560,ANDR3Z77,101083294,5322171792426111311,ANDRES MORENO,Klever,1488840650,2
2561,manki6dole,586887746,5827713298347931498,Maman Sulaeman # 719 #,Klever,1488840650,2
2562,,966931565,3542350408398843803,MD Shamim Shamim,Klever,1488840650,2
2563,,1267063054,8059952304817957235,𝑴𝑬𝒍𝒊𝑺𝒂🕷️༄,Klever,1488840650,2
2564,,1163066982,-633142256859834368,Madiar Madiar,Klever,1488840650,2
2565,,1180652370,57880444106098331,Katherine🌹 Johnson,Klever,1488840650,2
2566,Klichugin,612841630,4419345151616119298,Илья,Klever,1488840650,2
2567,,936330393,-6531982801851892213,Sharuk Kh Khan,Klever,1488840650,2
2568,Brotherhoodbase,972678962,-1282121256019233870,Justice Kidi,Klever,1488840650,2
2569,abbanyasmin,1224516225,-7084466647219301953,Mahamud3519 Kano State,Klever,1488840650,2
2570,Kedyzgreat,440988349,5128563898762965321,Kedy,Klever,1488840650,2
2571,,1344175501,2979976287205717587,kelly dave,Klever,1488840650,2
2572,kyokusa345,1023380519,-690605236892865787,Juan Carlos Arriaga,Klever,1488840650,2
2573,Sif2327,1066181589,6462184236701112328,Siam khan,Klever,1488840650,2
2574,karan_jindal_26,847398906,5282762986844869410,Karan jindal,Klever,1488840650,2
2575,Jjcm7,641833064,1582956810560059043,jose j contreras,Klever,1488840650,2
2576,Jamescartoon3,815690768,-1483776854374721328,James,Klever,1488840650,2
2577,Jessicaxbt,829148973,5076216567555622027,Jessica Brown,Klever,1488840650,1
2578,Jaganjak,942418163,-2546985415986720992,Jagan Jak,Klever,1488840650,2
2579,Bitcoinlover2,799025938,5714450565594928523,Jemuel Abarquez,Klever,1488840650,2
2580,cryptosim01,628377857,-6251168398350396604,Jijay,Klever,1488840650,1
2581,jsjsjsj28,1124344453,308295665127911879,Алёна Горова,Klever,1488840650,2
2582,JooMArtiNez,950968037,-5459072621295768288,Martinez Johnn,Klever,1488840650,2
2583,Codexyla,377066066,4976256013788282026,Julius,Klever,1488840650,2
2584,jessiebublies,568149324,3257283054002769129,Jessie Bublies,Klever,1488840650,2
2585,,1088492285,2876764455246833362,stanley joseph,Klever,1488840650,2
2586,,1153625371,-2233772780775110818,Jack jack,Klever,1488840650,2
2587,,1060099927,-1087127910350845605,Sukses Jaya,Klever,1488840650,2
2588,JrDonalTrump,378761979,6084831740531073674,Spider Man 🧑‍🚀,Klever,1488840650,2
2589,Jitheshwar,411901298,-8941899101890360353,Jitheshwar,Klever,1488840650,1
2590,Dakotaabelian,1070187677,-4175535604025740126,Dakota Abelian,Klever,1488840650,2
2591,denamarino22,1072908994,-4868146028744924509,Dena Marino,Klever,1488840650,2
2592,,795628663,6217774298419672178,Django,Klever,1488840650,2
2593,Dhopekhid79,1200806595,3647547998288583062,Bismark Boakye Antwi,Klever,1488840650,2
2594,Darca17,397855354,-7017704598867762618,Dario,Klever,1488840650,2
2595,didobobydo,651989803,-4458710363054125610,Daniel Donchev,Klever,1488840650,2
2596,DidonMarley,1022681098,-6356709912497348325,Didon Marley,Klever,1488840650,2
2597,,1049503870,5470783248692522549,Davis Alicia,Klever,1488840650,2
2598,,1257682632,4915387711483626919,Dildez,Klever,1488840650,2
2599,chain_dino,901394670,8066731077151129017,Dino Chain,Klever,1488840650,2
2600,brukdeson,400435892,-9038818114234049423,Bruk Deson,Klever,1488840650,2
2601,,1140747808,-1180374474509282969,Shazzy Dee,Klever,1488840650,2
2602,stratejj,698563672,7001740191649885992,Beugre Martial Degny,Klever,1488840650,2
2603,,1156740082,1373392514308621257,Divya sharma,Klever,1488840650,2
2604,CROWD1GALAXY,322746060,-6704384509489625192,CROWD1GALAXY,Klever,1488840650,2
2605,Cryptonion2,660699678,-8385821601350384016,Master Mind,Klever,1488840650,2
2606,cyptk,1252527139,8352500795191258630,Cypto,Klever,1488840650,2
2607,Chemaveric,3082007,-4075605741327252995,Chemaveric,Klever,1488840650,2
2608,chuagl,42124301,7326229994269799000,Chuagl,Klever,1488840650,2
2609,ChrisTrx,1325130216,-2794657464384177992,Chri Stopher,Klever,1488840650,2
2610,maraclara2,1332755101,-2369653095498450299,Mara Clara,Klever,1488840650,2
2611,blaize_crypto,774634234,-6357428857692834463,blaize_crypto,Klever,1488840650,2
2612,coricampos,864853457,6040628682969393732,Cori Campos,Klever,1488840650,2
2613,,1233595730,-7115310137704862833,CLIFF CR,Klever,1488840650,2
2614,Cryptogen23,478960550,-5708030999383711742,Cryptogen23,Klever,1488840650,2
2615,,1007763009,6895250072544825637,CryptoGrease,Klever,1488840650,2
2616,Bosjuna,1083337156,-5944658865295060585,Bosjuna,Klever,1488840650,2
2617,sivere2,1073491402,13946063415951302,Silver Best,Klever,1488840650,2
2618,,995326630,-649285003660237333,barls.007 12091980,Klever,1488840650,2
2619,,1102497347,-23399725885207321,B,Klever,1488840650,2
2620,Beamz30,1147504802,1369510521163336087,Bimbola Ayoka,Klever,1488840650,2
2621,,1289553252,3247738414804528130,Bonny,Klever,1488840650,2
2622,,1211191547,-5460518498365586035,🍒 🎀 𝑀𝒶𝓉𝓁🌺🏵𝒷 ✶ 🎀 𝒜𝓁𝒾 🎀 ✶,Klever,1488840650,2
2623,ananthguitar,967825501,-1168391424093349942,Anand Anantharaagam,Klever,1488840650,2
2624,,820224783,4928724137225930045,Amyfeds AKOGNON,Klever,1488840650,2
2625,Alvin0995,661880371,2358028657424611810,Alvin,Klever,1488840650,2
2626,AboNasser88,71254783,5442903160366112403,أبو ناصر,Klever,1488840650,2
2627,,657632174,5752306162831032565,Abdo,Klever,1488840650,2
2628,Aaliyahvb,935123130,-1359218180594079997,Aaliyah,Klever,1488840650,2
2629,,883492167,1648264320842550684,aryan,Klever,1488840650,2
2630,alhakeem1234,886930232,-3463854003358369894,𝖆𝖇𝖉𝖆𝖑𝖍𝖆𝖐𝖊𝖒 “̯ 🐼💗,Klever,1488840650,2
2631,,1145275717,-4322079852291038175,ayush,Klever,1488840650,2
2632,,836088691,9012524559511009322,Antho,Klever,1488840650,2
2633,azeale123,716742381,8764244552305697339,宁 李,Klever,1488840650,2
2634,Ahmadn18,1326917968,-7066592212936366682,Ahmed,Klever,1488840650,2
2635,Ajibaan,1009780528,1729402016684740944,aji,Klever,1488840650,2
2636,Alyaun,1277588107,-3256913735048769496,Aly,Klever,1488840650,2
2637,almansur2018,596249164,7531813650792610877,Arike,Klever,1488840650,2
2638,alexancard,403823631,-2793769770743601760,AXL,Klever,1488840650,2
2639,Arshab1428,698528870,464165689800387749,Ars,Klever,1488840650,2
2640,,1133992834,1944295793646822497,Adun101,Klever,1488840650,2
2641,,1174010337,-134933286390460501,Abdulla Al,Klever,1488840650,2
2642,adamsmv6,482252213,1441515899763031568,adam adammv6,Klever,1488840650,2
2643,,517672826,2895405296166276869,Ashoffy,Klever,1488840650,2
2644,anujagl21,400697888,-3990851217342035660,Anuj Agrawal,Klever,1488840650,2
2645,anas_3d,203031622,-2927676537152359702,АнасⓂ️,Klever,1488840650,2
2646,antonyboss,78880402,8370646865783431440,Anthony A,Klever,1488840650,2
2647,,919259106,-795693323542568020,Azi,Klever,1488840650,2
2648,Ar4i_333,1101200051,567139626695184923,Артём Кадука,Klever,1488840650,2
2649,,808362532,5164339077139040335,Authur,Klever,1488840650,2
2650,ayeesha44,875872217,4845453044532206429,Ayesha,Klever,1488840650,2
2651,Shvak1990,860095271,-8550359351466635362,50$ в день Писать в Лс,Klever,1488840650,2
2652,Santa2015,1166376095,8069389216448703811,SANTA,Klever,1488840650,2
2653,,1209120179,-3107916110349595062,Sophie Anna,Klever,1488840650,2
2654,,1255460545,3087835542623906735,Sarah aminu,Klever,1488840650,2
2655,Syedsaim0,1269446462,5593020620485776300,Syed Saim,Klever,1488840650,2
2656,,1071253468,-7454680807190236329,Ahmad Syadili,Klever,1488840650,2
2657,,882484099,-6607993290733149277,Alain Satcha,Klever,1488840650,2
2658,Saminboy,971783536,-2510146797238018328,SAMUEL MAKINDE,Klever,1488840650,2
2659,,976316956,-245594438572407823,md saidur,Klever,1488840650,2
2660,Adejare08,1382072826,-1637442360566274913,Solution Adenuga,Klever,1488840650,2
2661,,1203355080,3800567943011684640,Andre Style,Klever,1488840650,2
2662,Shahbaz1199,1223758800,-2066767374281162933,Shahbaz Ahmad,Klever,1488840650,2
2663,,1142902463,2787187016009831867,Shamsu Abdullahi,Klever,1488840650,2
2664,Swizzer,1008764650,-595644418498283352,Swizzer,Klever,1488840650,2
2665,silaudime,1140258237,1126424336805278806,Silaudi,Klever,1488840650,2
2666,Saifulbro79,951988631,-154447359643204751,Saiful79,Klever,1488840650,2
